invoice_id,supplier_id,store_id,invoice_date,received_date,processed_date,invoice_amount,expected_amount,status,assigned_employee,processing_tat_days,discrepancy_amount,absolute_discrepancy,sla_breach
INV005894,SUP002,ST314,2017-01-20,2017-01-23,2017-02-01,292.96,292.96,Pending / Delayed,EMP010,9,0.0,0.0,True
INV005895,SUP007,ST025,2017-01-20,2017-01-27,2017-01-28,10.72,10.72,Processed,EMP022,1,0.0,0.0,False
INV005896,SUP001,ST081,2017-01-20,2017-01-24,2017-01-25,42.8,42.8,Processed,EMP024,1,0.0,0.0,False
INV005897,SUP014,ST052,2017-01-20,2017-01-23,2017-01-25,384.15,384.15,Processed,EMP028,2,0.0,0.0,False
INV005898,SUP009,ST538,2017-01-20,2017-01-24,2017-01-29,318.48,318.48,Processed Late,EMP002,5,0.0,0.0,True
INV005899,SUP004,ST040,2017-01-20,2017-01-26,2017-02-01,27.1,27.1,Processed Late,EMP021,6,0.0,0.0,True
INV005900,SUP007,ST249,2017-01-20,2017-01-28,2017-01-29,949.2,949.2,Processed,EMP001,1,0.0,0.0,False
INV005901,SUP009,ST485,2017-01-20,2017-01-24,2017-01-29,10.1,10.1,Processed Late,EMP024,5,0.0,0.0,True
INV005902,SUP014,ST362,2017-01-20,2017-01-23,2017-01-27,23.27,23.27,Processed Late,EMP019,4,0.0,0.0,True
INV005903,SUP011,ST037,2017-01-20,2017-01-23,2017-01-26,6.15,6.15,Processed,EMP008,3,0.0,0.0,False
INV005904,SUP013,ST571,2017-01-20,2017-01-27,2017-01-28,58.32,58.32,Processed,EMP009,1,0.0,0.0,False
INV005905,SUP003,ST537,2017-01-20,2017-01-25,2017-01-27,52.41,55.37,Processed,EMP021,2,-2.96,2.96,False
INV005906,SUP012,ST500,2017-01-20,2017-01-28,2017-01-29,336.94,336.94,Processed,EMP020,1,0.0,0.0,False
INV005907,SUP009,ST115,2017-01-20,2017-01-25,2017-01-29,12.17,12.76,Processed Late,EMP002,4,-0.59,0.59,True
INV005908,SUP008,ST216,2017-01-20,2017-01-27,2017-01-30,161.64,161.64,Processed,EMP012,3,0.0,0.0,False
INV005909,SUP009,ST229,2017-01-20,2017-01-23,2017-01-26,610.39,610.39,Processed,EMP029,3,0.0,0.0,False
INV005910,SUP007,ST619,2017-01-20,2017-01-26,2017-01-29,167.58,167.58,Processed,EMP027,3,0.0,0.0,False
INV005911,SUP010,ST381,2017-01-20,2017-01-24,2017-01-28,686.8,686.8,Processed Late,EMP030,4,0.0,0.0,True
INV005912,SUP005,ST623,2017-01-20,2017-01-24,2017-01-25,120.2,120.2,Processed,EMP028,1,0.0,0.0,False
INV005913,SUP002,ST267,2017-01-20,2017-01-28,2017-01-31,36.15,36.15,Processed,EMP019,3,0.0,0.0,False
INV005914,SUP007,ST389,2017-01-20,2017-01-25,2017-01-26,1299.8,1299.8,Processed,EMP022,1,0.0,0.0,False
INV005915,SUP002,ST575,2017-01-20,2017-01-27,2017-02-03,114.45,114.45,Pending / Delayed,EMP003,7,0.0,0.0,True
INV005916,SUP002,ST436,2017-01-20,2017-01-25,2017-01-26,240.21,240.21,Processed,EMP015,1,0.0,0.0,False
INV005917,SUP011,ST623,2017-01-20,2017-01-26,2017-01-29,167.25,167.25,Processed,EMP015,3,0.0,0.0,False
INV005918,SUP005,ST255,2017-01-20,2017-01-24,2017-01-28,61.88,61.88,Processed Late,EMP008,4,0.0,0.0,True
INV005919,SUP011,ST450,2017-01-20,2017-01-27,2017-01-29,423.45,423.45,Processed,EMP014,2,0.0,0.0,False
INV005920,SUP001,ST138,2017-01-20,2017-01-23,2017-01-24,145.56,145.56,Processed,EMP004,1,0.0,0.0,False
INV005921,SUP013,ST220,2017-02-05,2017-02-09,2017-02-15,167.83,167.83,Processed Late,EMP005,6,0.0,0.0,True
INV005922,SUP008,ST248,2017-02-05,2017-02-10,2017-02-13,218.28,218.28,Processed,EMP017,3,0.0,0.0,False
INV005923,SUP008,ST571,2017-02-05,2017-02-10,2017-02-15,484.88,484.88,Processed Late,EMP029,5,0.0,0.0,True
INV005924,SUP014,ST426,2017-02-05,2017-02-13,2017-02-16,806.4,806.4,Processed,EMP020,3,0.0,0.0,False
INV005925,SUP011,ST158,2017-02-05,2017-02-12,2017-02-18,287.87,287.87,Processed Late,EMP023,6,0.0,0.0,True
INV005926,SUP011,ST059,2017-02-05,2017-02-11,2017-02-13,142.3,142.3,Processed,EMP029,2,0.0,0.0,False
INV005927,SUP001,ST060,2017-02-05,2017-02-09,2017-02-10,285.48,285.12,Processed,EMP020,1,0.36,0.36,False
INV005928,SUP009,ST038,2017-02-05,2017-02-13,2017-02-15,2399.0,2399.0,Processed,EMP005,2,0.0,0.0,False
INV005929,SUP010,ST508,2017-02-05,2017-02-09,2017-02-11,1892.78,1892.78,Processed,EMP024,2,0.0,0.0,False
INV005930,SUP009,ST490,2017-02-05,2017-02-13,2017-02-18,1135.04,1135.04,Processed Late,EMP005,5,0.0,0.0,True
INV005931,SUP004,ST014,2017-02-05,2017-02-09,2017-02-11,367.5,367.5,Processed,EMP019,2,0.0,0.0,False
INV005932,SUP004,ST061,2017-02-05,2017-02-08,2017-02-10,117.59,117.59,Processed,EMP011,2,0.0,0.0,False
INV005933,SUP004,ST321,2017-02-05,2017-02-13,2017-02-23,121.6,121.6,Pending / Delayed,EMP017,10,0.0,0.0,True
INV005934,SUP004,ST019,2017-02-05,2017-02-09,2017-02-19,343.64,343.64,Pending / Delayed,EMP008,10,0.0,0.0,True
INV005935,SUP010,ST580,2017-02-05,2017-02-09,2017-02-11,90.9,90.9,Processed,EMP015,2,0.0,0.0,False
INV005936,SUP007,ST157,2017-02-05,2017-02-09,2017-02-10,2071.1,2071.1,Processed,EMP011,1,0.0,0.0,False
INV005937,SUP006,ST103,2017-02-05,2017-02-09,2017-02-11,344.59,344.59,Processed,EMP010,2,0.0,0.0,False
INV005938,SUP006,ST159,2017-02-05,2017-02-12,2017-02-13,284.62,284.62,Processed,EMP019,1,0.0,0.0,False
INV005939,SUP001,ST005,2017-02-05,2017-02-12,2017-02-13,37.08,37.08,Processed,EMP011,1,0.0,0.0,False
INV005940,SUP004,ST294,2017-02-05,2017-02-13,2017-02-15,12.24,12.24,Processed,EMP003,2,0.0,0.0,False
INV005941,SUP008,ST105,2017-02-05,2017-02-08,2017-02-13,1886.36,1886.36,Processed Late,EMP019,5,0.0,0.0,True
INV005942,SUP009,ST578,2017-02-05,2017-02-08,2017-02-09,53.68,53.68,Processed,EMP020,1,0.0,0.0,False
INV005943,SUP009,ST170,2017-02-05,2017-02-09,2017-02-10,2979.49,2827.5,Processed,EMP002,1,151.99,151.99,False
INV005944,SUP007,ST442,2017-02-05,2017-02-13,2017-02-16,779.76,779.76,Processed,EMP012,3,0.0,0.0,False
INV005945,SUP014,ST185,2017-02-05,2017-02-08,2017-02-09,161.5,161.5,Processed,EMP015,1,0.0,0.0,False
INV005946,SUP009,ST301,2017-02-05,2017-02-12,2017-02-14,900.12,900.12,Processed,EMP020,2,0.0,0.0,False
INV005947,SUP007,ST199,2017-02-05,2017-02-11,2017-02-12,14.99,13.98,Processed,EMP024,1,1.01,1.01,False
INV005948,SUP007,ST627,2017-02-05,2017-02-13,2017-02-21,113.72,105.84,Pending / Delayed,EMP008,8,7.88,7.88,True
INV005949,SUP014,ST289,2017-02-05,2017-02-11,2017-02-13,168.53,168.53,Processed,EMP020,2,0.0,0.0,False
INV005950,SUP003,ST266,2017-02-05,2017-02-10,2017-02-22,19.74,19.74,Pending / Delayed,EMP005,12,0.0,0.0,True
INV005951,SUP014,ST403,2017-02-05,2017-02-11,2017-02-13,52.5,52.5,Processed,EMP021,2,0.0,0.0,False
INV005952,SUP008,ST241,2017-02-05,2017-02-09,2017-02-12,1600.88,1600.88,Processed,EMP005,3,0.0,0.0,False
INV005953,SUP004,ST076,2017-02-05,2017-02-13,2017-02-16,144.76,144.76,Processed,EMP008,3,0.0,0.0,False
INV005954,SUP007,ST390,2017-02-05,2017-02-10,2017-02-12,7.26,7.26,Processed,EMP021,2,0.0,0.0,False
INV005955,SUP013,ST125,2017-02-05,2017-02-11,2017-02-15,2213.8,2104.0,Processed Late,EMP004,4,109.8,109.8,True
INV005956,SUP007,ST007,2017-02-05,2017-02-13,2017-02-21,454.41,454.41,Pending / Delayed,EMP022,8,0.0,0.0,True
INV005957,SUP015,ST095,2017-02-05,2017-02-11,2017-02-14,217.22,217.22,Processed,EMP025,3,0.0,0.0,False
INV005958,SUP014,ST595,2017-02-05,2017-02-10,2017-02-12,24.7,24.7,Processed,EMP002,2,0.0,0.0,False
INV005959,SUP007,ST614,2017-02-05,2017-02-10,2017-02-11,733.8,733.8,Processed,EMP029,1,0.0,0.0,False
INV005960,SUP009,ST217,2017-02-05,2017-02-11,2017-02-16,93.16,93.16,Processed Late,EMP015,5,0.0,0.0,True
INV005961,SUP002,ST288,2017-02-05,2017-02-08,2017-02-09,324.99,324.99,Processed,EMP014,1,0.0,0.0,False
INV005962,SUP002,ST576,2017-02-05,2017-02-11,2017-02-17,14.68,14.68,Processed Late,EMP009,6,0.0,0.0,True
INV005963,SUP006,ST088,2017-02-05,2017-02-10,2017-02-11,829.28,829.28,Processed,EMP021,1,0.0,0.0,False
INV005964,SUP008,ST602,2017-02-05,2017-02-11,2017-02-13,3845.88,3845.88,Processed,EMP030,2,0.0,0.0,False
INV005965,SUP009,ST370,2017-02-05,2017-02-12,2017-02-13,185.57,185.57,Processed,EMP022,1,0.0,0.0,False
INV005966,SUP013,ST049,2017-02-05,2017-02-10,2017-02-15,2692.4,2692.4,Processed Late,EMP003,5,0.0,0.0,True
INV005967,SUP014,ST516,2017-02-05,2017-02-10,2017-02-13,164.15,164.15,Processed,EMP013,3,0.0,0.0,False
INV005968,SUP004,ST108,2017-02-05,2017-02-11,2017-02-17,19.8,21.2,Processed Late,EMP008,6,-1.4,1.4,True
INV005969,SUP007,ST279,2017-02-05,2017-02-12,2017-02-15,226.98,226.98,Processed,EMP026,3,0.0,0.0,False
INV005970,SUP003,ST469,2017-02-05,2017-02-09,2017-02-11,48.24,50.94,Processed,EMP007,2,-2.7,2.7,False
INV005971,SUP013,ST056,2017-02-05,2017-02-10,2017-02-12,57.12,57.12,Processed,EMP002,2,0.0,0.0,False
INV005972,SUP004,ST461,2017-02-05,2017-02-09,2017-02-11,204.0,204.0,Processed,EMP010,2,0.0,0.0,False
INV005973,SUP009,ST461,2017-02-05,2017-02-09,2017-02-11,25.0,25.0,Processed,EMP013,2,0.0,0.0,False
INV005974,SUP002,ST235,2017-02-05,2017-02-11,2017-02-19,39.6,39.6,Pending / Delayed,EMP015,8,0.0,0.0,True
INV005975,SUP014,ST415,2017-02-05,2017-02-10,2017-02-15,586.19,586.19,Processed Late,EMP005,5,0.0,0.0,True
INV005976,SUP001,ST230,2017-02-05,2017-02-13,2017-02-17,17.44,17.44,Processed Late,EMP018,4,0.0,0.0,True
INV005977,SUP002,ST570,2017-02-05,2017-02-11,2017-02-14,23.52,23.52,Processed,EMP021,3,0.0,0.0,False
INV005978,SUP007,ST248,2017-02-05,2017-02-11,2017-02-14,262.82,262.82,Processed,EMP014,3,0.0,0.0,False
INV005979,SUP009,ST618,2017-02-05,2017-02-13,2017-02-17,33.57,33.57,Processed Late,EMP019,4,0.0,0.0,True
INV005980,SUP013,ST097,2017-02-05,2017-02-12,2017-02-14,644.4,644.4,Processed,EMP018,2,0.0,0.0,False
INV005981,SUP007,ST296,2017-02-05,2017-02-13,2017-02-15,219.51,219.51,Processed,EMP010,2,0.0,0.0,False
INV005982,SUP009,ST410,2017-02-05,2017-02-09,2017-02-12,136.67,131.9,Processed,EMP018,3,4.77,4.77,False
INV005983,SUP007,ST598,2017-02-05,2017-02-12,2017-02-13,83.09,79.31,Processed,EMP024,1,3.78,3.78,False
INV005984,SUP009,ST072,2017-02-05,2017-02-11,2017-02-13,19.1,19.1,Processed,EMP001,2,0.0,0.0,False
INV005985,SUP002,ST026,2017-02-05,2017-02-08,2017-02-14,533.07,533.07,Processed Late,EMP023,6,0.0,0.0,True
INV005986,SUP002,ST456,2017-02-05,2017-02-11,2017-02-13,157.28,157.28,Processed,EMP011,2,0.0,0.0,False
INV005987,SUP006,ST588,2017-02-05,2017-02-12,2017-02-14,267.03,267.03,Processed,EMP009,2,0.0,0.0,False
INV005988,SUP014,ST038,2017-02-05,2017-02-09,2017-02-11,211.36,211.36,Processed,EMP002,2,0.0,0.0,False
INV005989,SUP015,ST076,2017-02-05,2017-02-08,2017-02-11,354.7,354.7,Processed,EMP013,3,0.0,0.0,False
INV005990,SUP007,ST054,2017-02-05,2017-02-10,2017-02-12,134.4,134.4,Processed,EMP018,2,0.0,0.0,False
INV005991,SUP002,ST275,2017-02-05,2017-02-11,2017-02-15,49.02,49.02,Processed Late,EMP009,4,0.0,0.0,True
INV005992,SUP013,ST366,2017-02-05,2017-02-11,2017-02-15,406.12,406.12,Processed Late,EMP018,4,0.0,0.0,True
INV005993,SUP005,ST233,2017-02-05,2017-02-10,2017-02-14,271.8,271.8,Processed Late,EMP023,4,0.0,0.0,True
INV005994,SUP010,ST417,2017-02-05,2017-02-12,2017-02-15,1184.58,1184.58,Processed,EMP030,3,0.0,0.0,False
INV005995,SUP002,ST492,2017-02-05,2017-02-12,2017-02-15,85.37,91.84,Processed,EMP021,3,-6.47,6.47,False
INV005996,SUP006,ST250,2017-02-05,2017-02-09,2017-02-12,19.68,19.68,Processed,EMP001,3,0.0,0.0,False
INV005997,SUP012,ST600,2017-02-05,2017-02-10,2017-02-16,29.85,29.85,Processed Late,EMP030,6,0.0,0.0,True
INV005998,SUP006,ST220,2017-02-05,2017-02-12,2017-02-13,82.46,82.46,Processed,EMP022,1,0.0,0.0,False
INV005999,SUP010,ST490,2017-02-05,2017-02-10,2017-02-14,17.35,17.35,Processed Late,EMP022,4,0.0,0.0,True
INV006000,SUP004,ST582,2017-02-05,2017-02-10,2017-02-11,18.5,18.5,Processed,EMP006,1,0.0,0.0,False
INV006001,SUP003,ST280,2017-02-20,2017-02-26,2017-03-01,153.75,153.75,Processed,EMP002,3,0.0,0.0,False
INV006002,SUP004,ST574,2017-02-20,2017-02-24,2017-02-27,456.48,456.48,Processed,EMP017,3,0.0,0.0,False
INV006003,SUP006,ST250,2017-02-20,2017-02-26,2017-02-28,48.24,48.24,Processed,EMP012,2,0.0,0.0,False
INV006004,SUP007,ST567,2017-02-20,2017-02-26,2017-03-02,50.49,50.49,Processed Late,EMP015,4,0.0,0.0,True
INV006005,SUP002,ST248,2017-02-20,2017-02-27,2017-02-28,10.04,10.04,Processed,EMP029,1,0.0,0.0,False
INV006006,SUP015,ST494,2017-02-20,2017-02-26,2017-03-04,36.0,36.0,Processed Late,EMP016,6,0.0,0.0,True
INV006007,SUP007,ST007,2017-02-20,2017-02-28,2017-03-01,2058.08,2058.08,Processed,EMP010,1,0.0,0.0,False
INV006008,SUP008,ST235,2017-02-20,2017-02-27,2017-03-01,89.3,89.3,Processed,EMP027,2,0.0,0.0,False
INV006009,SUP012,ST125,2017-02-20,2017-02-25,2017-03-03,51.0,51.0,Processed Late,EMP029,6,0.0,0.0,True
INV006010,SUP012,ST602,2017-02-20,2017-02-27,2017-03-01,1334.28,1334.28,Processed,EMP023,2,0.0,0.0,False
INV006011,SUP006,ST270,2017-02-20,2017-02-24,2017-02-27,103.92,103.92,Processed,EMP016,3,0.0,0.0,False
INV006012,SUP010,ST548,2017-02-20,2017-02-24,2017-03-02,628.88,628.88,Processed Late,EMP001,6,0.0,0.0,True
INV006013,SUP005,ST336,2017-02-20,2017-02-26,2017-02-28,18.2,18.2,Processed,EMP012,2,0.0,0.0,False
INV006014,SUP004,ST614,2017-02-20,2017-02-28,2017-03-03,339.68,339.68,Processed,EMP019,3,0.0,0.0,False
INV006015,SUP014,ST102,2017-02-20,2017-02-28,2017-03-01,20.1,20.1,Processed,EMP006,1,0.0,0.0,False
INV006016,SUP010,ST155,2017-02-20,2017-02-28,2017-03-03,123.48,123.48,Processed,EMP012,3,0.0,0.0,False
INV006017,SUP014,ST057,2017-02-20,2017-02-26,2017-03-04,35.4,35.4,Processed Late,EMP025,6,0.0,0.0,True
INV006018,SUP001,ST008,2017-02-20,2017-02-26,2017-02-28,143.08,143.08,Processed,EMP001,2,0.0,0.0,False
INV006019,SUP013,ST114,2017-02-20,2017-02-26,2017-03-02,14.24,14.24,Processed Late,EMP017,4,0.0,0.0,True
INV006020,SUP007,ST073,2017-02-20,2017-02-26,2017-03-01,212.88,212.88,Processed,EMP022,3,0.0,0.0,False
INV006021,SUP013,ST259,2017-02-20,2017-02-23,2017-03-06,101.84,101.84,Pending / Delayed,EMP009,11,0.0,0.0,True
INV006022,SUP002,ST237,2017-02-20,2017-02-27,2017-03-05,532.44,532.44,Processed Late,EMP027,6,0.0,0.0,True
INV006023,SUP011,ST198,2017-02-20,2017-02-23,2017-02-26,247.38,247.38,Processed,EMP004,3,0.0,0.0,False
INV006024,SUP007,ST587,2017-02-20,2017-02-24,2017-02-26,146.96,146.96,Processed,EMP006,2,0.0,0.0,False
INV006025,SUP008,ST131,2017-02-20,2017-02-28,2017-03-04,1163.18,1163.18,Processed Late,EMP027,4,0.0,0.0,True
INV006026,SUP005,ST269,2017-02-20,2017-02-24,2017-02-25,24.56,24.56,Processed,EMP026,1,0.0,0.0,False
INV006027,SUP008,ST251,2017-02-20,2017-02-27,2017-03-05,331.67,331.67,Processed Late,EMP029,6,0.0,0.0,True
INV006028,SUP012,ST430,2017-02-20,2017-02-25,2017-02-26,37.31,37.31,Processed,EMP013,1,0.0,0.0,False
INV006029,SUP002,ST544,2017-02-20,2017-02-23,2017-03-01,16433.1,16433.1,Processed Late,EMP016,6,0.0,0.0,True
INV006030,SUP004,ST084,2017-02-20,2017-02-28,2017-03-01,1367.1,1367.1,Processed,EMP015,1,0.0,0.0,False
INV006031,SUP002,ST493,2017-02-20,2017-02-28,2017-03-09,59.5,59.5,Pending / Delayed,EMP001,9,0.0,0.0,True
INV006032,SUP003,ST195,2017-02-20,2017-02-28,2017-03-01,522.9,522.9,Processed,EMP027,1,0.0,0.0,False
INV006033,SUP007,ST623,2017-02-20,2017-02-23,2017-03-01,484.3,484.3,Processed Late,EMP012,6,0.0,0.0,True
INV006034,SUP015,ST625,2017-02-20,2017-02-26,2017-03-09,17.28,17.28,Pending / Delayed,EMP015,11,0.0,0.0,True
INV006035,SUP007,ST281,2017-02-20,2017-02-24,2017-02-25,1540.37,1580.85,Processed,EMP012,1,-40.48,40.48,False
INV006036,SUP013,ST592,2017-02-20,2017-02-23,2017-03-06,24.66,24.66,Pending / Delayed,EMP018,11,0.0,0.0,True
INV006037,SUP011,ST184,2017-02-20,2017-02-24,2017-02-27,1199.0,1199.0,Processed,EMP027,3,0.0,0.0,False
INV006038,SUP015,ST412,2017-02-20,2017-02-27,2017-02-28,162.83,162.83,Processed,EMP024,1,0.0,0.0,False
INV006039,SUP010,ST247,2017-02-20,2017-02-23,2017-03-01,51.38,51.38,Processed Late,EMP019,6,0.0,0.0,True
INV006040,SUP010,ST582,2017-02-20,2017-02-28,2017-03-03,110.1,110.1,Processed,EMP025,3,0.0,0.0,False
INV006041,SUP006,ST190,2017-02-20,2017-02-27,2017-02-28,42.49,42.49,Processed,EMP004,1,0.0,0.0,False
INV006042,SUP011,ST533,2017-02-20,2017-02-26,2017-03-07,150.4,150.4,Pending / Delayed,EMP005,9,0.0,0.0,True
INV006043,SUP012,ST440,2017-02-20,2017-02-28,2017-03-03,525.51,525.51,Processed,EMP003,3,0.0,0.0,False
INV006044,SUP015,ST119,2017-02-20,2017-02-27,2017-03-03,163.98,163.98,Processed Late,EMP015,4,0.0,0.0,True
INV006045,SUP007,ST264,2017-02-20,2017-02-23,2017-03-01,12.51,12.51,Processed Late,EMP010,6,0.0,0.0,True
INV006046,SUP009,ST512,2017-02-20,2017-02-28,2017-03-12,3455.1,3455.1,Pending / Delayed,EMP016,12,0.0,0.0,True
INV006047,SUP006,ST609,2017-02-20,2017-02-27,2017-03-06,183.75,199.68,Pending / Delayed,EMP016,7,-15.93,15.93,True
INV006048,SUP003,ST494,2017-02-20,2017-02-23,2017-03-03,179.48,179.48,Pending / Delayed,EMP029,8,0.0,0.0,True
INV006049,SUP006,ST591,2017-02-20,2017-02-26,2017-02-27,296.25,296.25,Processed,EMP007,1,0.0,0.0,False
INV006050,SUP012,ST273,2017-02-20,2017-02-24,2017-02-27,239.14,234.3,Processed,EMP010,3,4.84,4.84,False
INV006051,SUP007,ST183,2017-02-20,2017-02-23,2017-02-26,50.4,50.4,Processed,EMP019,3,0.0,0.0,False
INV006052,SUP004,ST332,2017-02-20,2017-02-24,2017-02-25,5.68,5.68,Processed,EMP016,1,0.0,0.0,False
INV006053,SUP001,ST180,2017-02-20,2017-02-28,2017-03-02,440.4,440.4,Processed,EMP027,2,0.0,0.0,False
INV006054,SUP010,ST582,2017-02-20,2017-02-27,2017-03-11,223.21,223.21,Pending / Delayed,EMP023,12,0.0,0.0,True
INV006055,SUP015,ST585,2017-02-20,2017-02-23,2017-02-26,2219.4,2219.4,Processed,EMP028,3,0.0,0.0,False
INV006056,SUP014,ST593,2017-02-20,2017-02-27,2017-03-07,1674.4,1674.4,Pending / Delayed,EMP025,8,0.0,0.0,True
INV006057,SUP011,ST150,2017-02-20,2017-02-28,2017-03-01,1253.98,1253.98,Processed,EMP003,1,0.0,0.0,False
INV006058,SUP002,ST076,2017-02-20,2017-02-23,2017-02-26,724.16,724.16,Processed,EMP021,3,0.0,0.0,False
INV006059,SUP015,ST467,2017-02-20,2017-02-28,2017-03-02,35.44,35.44,Processed,EMP012,2,0.0,0.0,False
INV006060,SUP006,ST403,2017-02-20,2017-02-23,2017-02-25,3170.52,3170.52,Processed,EMP002,2,0.0,0.0,False
INV006061,SUP003,ST374,2017-02-20,2017-02-24,2017-02-25,32.06,34.65,Processed,EMP022,1,-2.59,2.59,False
INV006062,SUP001,ST015,2017-02-20,2017-02-24,2017-02-27,14.14,14.14,Processed,EMP012,3,0.0,0.0,False
INV006063,SUP004,ST033,2017-02-20,2017-02-24,2017-02-27,54.47,54.47,Processed,EMP027,3,0.0,0.0,False
INV006064,SUP003,ST259,2017-02-20,2017-02-25,2017-02-28,278.1,278.1,Processed,EMP007,3,0.0,0.0,False
INV006065,SUP015,ST176,2017-02-20,2017-02-26,2017-02-28,55.26,55.26,Processed,EMP019,2,0.0,0.0,False
INV006066,SUP009,ST538,2017-02-20,2017-02-25,2017-03-02,7159.89,7159.89,Processed Late,EMP029,5,0.0,0.0,True
INV006067,SUP004,ST438,2017-02-20,2017-02-23,2017-03-01,55.68,60.41,Processed Late,EMP008,6,-4.73,4.73,True
INV006068,SUP003,ST189,2017-02-20,2017-02-28,2017-03-02,1059.3,1059.3,Processed,EMP018,2,0.0,0.0,False
INV006069,SUP010,ST460,2017-02-20,2017-02-24,2017-02-25,548.52,548.52,Processed,EMP022,1,0.0,0.0,False
INV006070,SUP008,ST260,2017-02-20,2017-02-24,2017-02-25,180.29,180.29,Processed,EMP018,1,0.0,0.0,False
INV006071,SUP012,ST441,2017-02-20,2017-02-23,2017-03-06,114.66,114.66,Pending / Delayed,EMP025,11,0.0,0.0,True
INV006072,SUP003,ST336,2017-02-20,2017-02-26,2017-03-04,4199.86,4199.86,Processed Late,EMP026,6,0.0,0.0,True
INV006073,SUP001,ST019,2017-02-20,2017-02-23,2017-02-25,13.96,13.96,Processed,EMP012,2,0.0,0.0,False
INV006074,SUP010,ST311,2017-02-20,2017-02-23,2017-02-27,22.23,22.23,Processed Late,EMP011,4,0.0,0.0,True
INV006075,SUP003,ST440,2017-02-20,2017-02-26,2017-03-04,35.1,35.1,Processed Late,EMP030,6,0.0,0.0,True
INV006076,SUP007,ST011,2017-02-20,2017-02-25,2017-03-02,246.59,252.45,Processed Late,EMP025,5,-5.86,5.86,True
INV006077,SUP001,ST158,2017-02-20,2017-02-25,2017-02-28,153.72,153.72,Processed,EMP012,3,0.0,0.0,False
INV006078,SUP004,ST279,2017-02-20,2017-02-26,2017-03-03,62.66,62.66,Processed Late,EMP001,5,0.0,0.0,True
INV006079,SUP008,ST339,2017-02-20,2017-02-28,2017-03-03,85.34,89.0,Processed,EMP027,3,-3.66,3.66,False
INV006080,SUP013,ST587,2017-02-20,2017-02-25,2017-03-03,18.45,18.45,Processed Late,EMP005,6,0.0,0.0,True
INV006081,SUP010,ST115,2017-03-05,2017-03-09,2017-03-15,195.13,195.13,Processed Late,EMP013,6,0.0,0.0,True
INV006082,SUP007,ST437,2017-03-05,2017-03-11,2017-03-13,35.0,35.0,Processed,EMP026,2,0.0,0.0,False
INV006083,SUP011,ST313,2017-03-05,2017-03-10,2017-03-11,97.85,97.85,Processed,EMP020,1,0.0,0.0,False
INV006084,SUP005,ST383,2017-03-05,2017-03-09,2017-03-10,1232.64,1232.64,Processed,EMP020,1,0.0,0.0,False
INV006085,SUP007,ST102,2017-03-05,2017-03-11,2017-03-14,4.8,4.8,Processed,EMP003,3,0.0,0.0,False
INV006086,SUP001,ST032,2017-03-05,2017-03-12,2017-03-13,30.6,30.6,Processed,EMP024,1,0.0,0.0,False
INV006087,SUP006,ST566,2017-03-05,2017-03-10,2017-03-12,189.53,189.53,Processed,EMP014,2,0.0,0.0,False
INV006088,SUP002,ST502,2017-03-05,2017-03-13,2017-03-14,350.52,350.52,Processed,EMP008,1,0.0,0.0,False
INV006089,SUP007,ST175,2017-03-05,2017-03-10,2017-03-11,160.02,160.02,Processed,EMP029,1,0.0,0.0,False
INV006090,SUP002,ST122,2017-03-05,2017-03-09,2017-03-10,26.0,26.0,Processed,EMP013,1,0.0,0.0,False
INV006091,SUP011,ST625,2017-03-05,2017-03-08,2017-03-10,99.12,99.12,Processed,EMP011,2,0.0,0.0,False
INV006092,SUP007,ST102,2017-03-05,2017-03-12,2017-03-14,60.6,60.6,Processed,EMP026,2,0.0,0.0,False
INV006093,SUP012,ST340,2017-03-05,2017-03-11,2017-03-14,422.4,422.4,Processed,EMP011,3,0.0,0.0,False
INV006094,SUP003,ST566,2017-03-05,2017-03-13,2017-03-16,102.51,102.51,Processed,EMP024,3,0.0,0.0,False
INV006095,SUP004,ST467,2017-03-05,2017-03-12,2017-03-16,70.38,70.38,Processed Late,EMP021,4,0.0,0.0,True
INV006096,SUP015,ST278,2017-03-05,2017-03-09,2017-03-11,15.29,15.29,Processed,EMP001,2,0.0,0.0,False
INV006097,SUP007,ST179,2017-03-05,2017-03-11,2017-03-13,49.61,49.61,Processed,EMP030,2,0.0,0.0,False
INV006098,SUP001,ST110,2017-03-05,2017-03-11,2017-03-13,125.52,125.52,Processed,EMP017,2,0.0,0.0,False
INV006099,SUP014,ST333,2017-03-05,2017-03-08,2017-03-11,127.68,127.68,Processed,EMP002,3,0.0,0.0,False
INV006100,SUP008,ST457,2017-03-05,2017-03-09,2017-03-15,1279.33,1193.85,Processed Late,EMP008,6,85.48,85.48,True
INV006101,SUP001,ST227,2017-03-05,2017-03-09,2017-03-10,53.72,56.43,Processed,EMP016,1,-2.71,2.71,False
INV006102,SUP001,ST244,2017-03-05,2017-03-12,2017-03-13,1392.86,1291.4,Processed,EMP018,1,101.46,101.46,False
INV006103,SUP009,ST520,2017-03-05,2017-03-08,2017-03-09,69.03,69.03,Processed,EMP006,1,0.0,0.0,False
INV006104,SUP014,ST557,2017-03-05,2017-03-13,2017-03-18,112.8,112.8,Processed Late,EMP010,5,0.0,0.0,True
INV006105,SUP003,ST183,2017-03-05,2017-03-09,2017-03-13,40.26,40.26,Processed Late,EMP013,4,0.0,0.0,True
INV006106,SUP006,ST303,2017-03-05,2017-03-10,2017-03-14,1359.93,1359.93,Processed Late,EMP005,4,0.0,0.0,True
