purchase_id,purchase_date,store_id,supplier_id,product_id,quantity,unit_cost,expected_delivery,actual_delivery,delivery_status,purchase_value
PUR006590,2017-06-05,ST436,SUP005,OFF-PA-10003072,19,3.6,2017-06-12,2017-06-13,Late,68.4
PUR006591,2017-06-05,ST361,SUP015,OFF-SU-10004661,10,6.01,2017-06-08,2017-06-13,Late,60.099999999999994
PUR006592,2017-06-05,ST341,SUP011,OFF-PA-10003063,14,1.88,2017-06-12,2017-06-11,Early,26.32
PUR006593,2017-06-05,ST468,SUP012,OFF-FA-10002975,15,2.17,2017-06-10,2017-06-11,Late,32.55
PUR006594,2017-06-05,ST226,SUP009,OFF-LA-10003510,14,16.26,2017-06-12,2017-06-16,Late,227.64000000000001
PUR006595,2017-06-05,ST586,SUP006,TEC-PH-10004042,19,127.41,2017-06-08,2017-06-10,Late,2420.79
PUR006596,2017-06-05,ST081,SUP005,FUR-CH-10003396,10,63.6,2017-06-10,2017-06-10,On Time,636.0
PUR006597,2017-06-05,ST466,SUP006,OFF-BI-10003712,2,2.4,2017-06-11,2017-06-13,Late,4.8
PUR006598,2017-06-05,ST547,SUP004,OFF-PA-10000788,7,3.25,2017-06-10,2017-06-12,Late,22.75
PUR006599,2017-06-05,ST088,SUP010,OFF-AR-10001246,14,2.19,2017-06-12,2017-06-17,Late,30.66
PUR006600,2017-06-05,ST401,SUP002,OFF-ST-10003996,13,11.16,2017-06-10,2017-06-12,Late,145.08
PUR006601,2017-06-05,ST411,SUP011,OFF-PA-10003349,6,3.32,2017-06-08,2017-06-10,Late,19.919999999999998
PUR006602,2017-06-05,ST532,SUP007,OFF-BI-10004233,11,8.6,2017-06-10,2017-06-13,Late,94.6
PUR006603,2017-06-05,ST397,SUP013,TEC-PH-10003505,2,61.07,2017-06-09,2017-06-12,Late,122.14
PUR006604,2017-06-05,ST124,SUP002,OFF-SU-10000432,16,3.6,2017-06-11,2017-06-13,Late,57.6
PUR006605,2017-06-05,ST409,SUP009,OFF-ST-10003306,6,106.88,2017-06-11,2017-06-10,Early,641.28
PUR006606,2017-06-05,ST131,SUP009,OFF-BI-10001036,8,4.39,2017-06-10,2017-06-15,Late,35.12
PUR006607,2017-06-05,ST423,SUP010,FUR-FU-10003142,14,3.92,2017-06-11,2017-06-15,Late,54.879999999999995
PUR006608,2017-06-05,ST388,SUP006,OFF-SU-10001225,3,3.34,2017-06-09,2017-06-14,Late,10.02
PUR006609,2017-06-05,ST303,SUP014,OFF-BI-10002082,17,17.46,2017-06-08,2017-06-08,On Time,296.82
PUR006610,2017-06-05,ST510,SUP014,OFF-PA-10001970,4,17.9,2017-06-09,2017-06-09,On Time,71.6
PUR006611,2017-06-05,ST331,SUP003,TEC-AC-10002323,4,20.06,2017-06-09,2017-06-10,Late,80.24
PUR006612,2017-06-05,ST156,SUP006,OFF-AR-10004956,7,4.33,2017-06-10,2017-06-15,Late,30.310000000000002
PUR006613,2017-06-05,ST534,SUP001,FUR-FU-10004848,14,29.15,2017-06-10,2017-06-14,Late,408.09999999999997
PUR006614,2017-06-05,ST615,SUP005,OFF-AR-10004456,18,11.1,2017-06-11,2017-06-10,Early,199.79999999999998
PUR006615,2017-06-05,ST058,SUP006,FUR-FU-10003577,16,8.59,2017-06-10,2017-06-15,Late,137.44
PUR006616,2017-06-05,ST234,SUP006,OFF-BI-10004187,6,0.88,2017-06-10,2017-06-10,On Time,5.28
PUR006617,2017-06-05,ST528,SUP002,OFF-AR-10004817,4,3.44,2017-06-10,2017-06-11,Late,13.76
PUR006618,2017-06-05,ST236,SUP010,TEC-PH-10004539,15,124.63,2017-06-10,2017-06-14,Late,1869.4499999999998
PUR006619,2017-06-05,ST127,SUP003,TEC-AC-10003038,6,6.88,2017-06-08,2017-06-11,Late,41.28
PUR006620,2017-06-05,ST593,SUP015,TEC-PH-10004897,4,10.65,2017-06-10,2017-06-11,Late,42.6
PUR006621,2017-06-05,ST284,SUP013,TEC-PH-10002468,9,103.75,2017-06-08,2017-06-09,Late,933.75
PUR006622,2017-06-05,ST498,SUP009,OFF-PA-10000482,2,21.34,2017-06-12,2017-06-12,On Time,42.68
PUR006623,2017-06-05,ST202,SUP013,TEC-CO-10001943,10,110.12,2017-06-11,2017-06-16,Late,1101.2
PUR006624,2017-06-05,ST155,SUP009,OFF-BI-10002071,17,3.19,2017-06-10,2017-06-09,Early,54.23
PUR006625,2017-06-05,ST438,SUP002,OFF-ST-10001272,6,90.23,2017-06-12,2017-06-12,On Time,541.38
PUR006626,2017-06-05,ST580,SUP008,OFF-EN-10000781,9,4.25,2017-06-12,2017-06-11,Early,38.25
PUR006627,2017-06-05,ST044,SUP001,OFF-PA-10000418,18,50.26,2017-06-12,2017-06-14,Late,904.68
PUR006628,2017-06-05,ST419,SUP003,OFF-BI-10000050,6,4.15,2017-06-10,2017-06-12,Late,24.900000000000002
PUR006629,2017-06-05,ST446,SUP013,OFF-PA-10004610,18,2.48,2017-06-09,2017-06-13,Late,44.64
PUR006630,2017-06-05,ST463,SUP008,OFF-EN-10001335,12,5.32,2017-06-10,2017-06-15,Late,63.84
PUR006631,2017-06-05,ST219,SUP007,OFF-ST-10001780,13,528.52,2017-06-10,2017-06-13,Late,6870.76
PUR006632,2017-06-05,ST201,SUP003,TEC-AC-10004659,18,51.72,2017-06-11,2017-06-16,Late,930.96
PUR006633,2017-06-05,ST191,SUP005,TEC-AC-10003628,6,16.17,2017-06-09,2017-06-13,Late,97.02000000000001
PUR006634,2017-06-05,ST070,SUP002,OFF-PA-10003656,12,13.4,2017-06-11,2017-06-14,Late,160.8
PUR006635,2017-06-05,ST026,SUP009,FUR-CH-10003312,19,274.75,2017-06-10,2017-06-09,Early,5220.25
PUR006636,2017-06-05,ST236,SUP006,OFF-AR-10003651,9,2.21,2017-06-12,2017-06-16,Late,19.89
PUR006637,2017-06-05,ST163,SUP008,TEC-AC-10004001,18,23.77,2017-06-08,2017-06-09,Late,427.86
PUR006638,2017-06-05,ST389,SUP007,TEC-CO-10002095,16,269.31,2017-06-11,2017-06-15,Late,4308.96
PUR006639,2017-06-05,ST560,SUP009,OFF-BI-10000848,3,2.97,2017-06-11,2017-06-12,Late,8.91
PUR006640,2017-06-05,ST513,SUP014,TEC-PH-10002680,12,160.36,2017-06-11,2017-06-10,Early,1924.3200000000002
PUR006641,2017-06-20,ST321,SUP008,TEC-PH-10003931,6,40.99,2017-06-24,2017-06-23,Early,245.94
PUR006642,2017-06-20,ST569,SUP007,OFF-ST-10002485,8,22.7,2017-06-25,2017-06-28,Late,181.6
PUR006643,2017-06-20,ST140,SUP013,OFF-PA-10004041,8,3.75,2017-06-26,2017-06-26,On Time,30.0
PUR006644,2017-06-20,ST493,SUP001,OFF-AR-10002399,5,2.59,2017-06-25,2017-06-29,Late,12.95
PUR006645,2017-06-20,ST226,SUP005,TEC-AC-10003063,4,18.79,2017-06-23,2017-06-27,Late,75.16
PUR006646,2017-06-20,ST084,SUP007,FUR-CH-10004289,5,71.94,2017-06-25,2017-06-26,Late,359.7
PUR006647,2017-06-20,ST612,SUP013,TEC-PH-10002583,13,17.63,2017-06-26,2017-06-27,Late,229.19
PUR006648,2017-06-20,ST278,SUP005,OFF-PA-10000675,13,21.77,2017-06-24,2017-06-24,On Time,283.01
PUR006649,2017-06-20,ST491,SUP010,FUR-FU-10000320,4,1.91,2017-06-23,2017-06-28,Late,7.64
PUR006650,2017-06-20,ST233,SUP006,FUR-FU-10003142,5,3.78,2017-06-24,2017-06-29,Late,18.9
PUR006651,2017-06-20,ST595,SUP013,OFF-AR-10003183,9,2.52,2017-06-26,2017-06-26,On Time,22.68
PUR006652,2017-06-20,ST030,SUP008,OFF-AR-10000538,15,21.05,2017-06-23,2017-06-22,Early,315.75
PUR006653,2017-06-20,ST310,SUP013,TEC-PH-10000149,3,15.49,2017-06-24,2017-06-25,Late,46.47
PUR006654,2017-06-20,ST374,SUP008,TEC-CO-10001046,11,392.68,2017-06-27,2017-07-01,Late,4319.4800000000005
PUR006655,2017-06-20,ST424,SUP012,OFF-AR-10003631,13,3.45,2017-06-23,2017-06-27,Late,44.85
PUR006656,2017-06-20,ST488,SUP002,TEC-AC-10002600,18,53.53,2017-06-27,2017-06-29,Late,963.54
PUR006657,2017-06-20,ST134,SUP015,OFF-ST-10001228,3,11.27,2017-06-23,2017-06-24,Late,33.81
PUR006658,2017-06-20,ST622,SUP008,OFF-BI-10002429,20,16.12,2017-06-25,2017-06-25,On Time,322.40000000000003
PUR006659,2017-06-20,ST225,SUP015,OFF-LA-10001074,16,6.56,2017-06-27,2017-06-27,On Time,104.96
PUR006660,2017-06-20,ST047,SUP010,FUR-BO-10004695,17,150.59,2017-06-24,2017-06-24,On Time,2560.03
PUR006661,2017-06-20,ST235,SUP003,FUR-TA-10000688,5,168.53,2017-06-27,2017-06-28,Late,842.65
PUR006662,2017-06-20,ST450,SUP015,OFF-PA-10004353,10,10.51,2017-06-23,2017-06-24,Late,105.1
PUR006663,2017-06-20,ST320,SUP002,TEC-PH-10004833,16,11.25,2017-06-27,2017-06-27,On Time,180.0
PUR006664,2017-06-20,ST471,SUP005,TEC-AC-10004659,14,47.97,2017-06-26,2017-06-30,Late,671.5799999999999
PUR006665,2017-06-20,ST019,SUP008,TEC-PH-10002564,17,19.97,2017-06-24,2017-06-26,Late,339.49
PUR006666,2017-06-20,ST362,SUP013,OFF-AP-10001492,14,6.27,2017-06-26,2017-06-25,Early,87.78
PUR006667,2017-06-20,ST387,SUP008,OFF-PA-10004610,2,2.44,2017-06-24,2017-06-24,On Time,4.88
PUR006668,2017-06-20,ST186,SUP002,TEC-PH-10004912,19,41.77,2017-06-27,2017-06-27,On Time,793.6300000000001
PUR006669,2017-06-20,ST218,SUP015,OFF-PA-10001461,5,3.53,2017-06-27,2017-06-29,Late,17.65
PUR006670,2017-06-20,ST268,SUP009,OFF-BI-10002976,19,2.04,2017-06-26,2017-06-26,On Time,38.76
PUR006671,2017-06-20,ST221,SUP013,FUR-FU-10003724,15,5.9,2017-06-27,2017-06-27,On Time,88.5
PUR006672,2017-06-20,ST307,SUP015,OFF-PA-10000380,8,4.46,2017-06-25,2017-06-29,Late,35.68
PUR006673,2017-06-20,ST584,SUP007,TEC-PH-10003505,20,72.45,2017-06-24,2017-06-28,Late,1449.0
PUR006674,2017-06-20,ST407,SUP007,FUR-TA-10004147,3,94.32,2017-06-23,2017-06-24,Late,282.96
PUR006675,2017-06-20,ST097,SUP004,OFF-PA-10000029,19,3.27,2017-06-24,2017-06-24,On Time,62.13
PUR006676,2017-06-20,ST211,SUP005,FUR-FU-10003424,10,7.49,2017-06-25,2017-06-28,Late,74.9
PUR006677,2017-06-20,ST094,SUP009,OFF-PA-10001838,10,3.05,2017-06-23,2017-06-26,Late,30.5
PUR006678,2017-06-20,ST444,SUP013,TEC-AC-10002305,11,16.18,2017-06-25,2017-06-24,Early,177.98
PUR006679,2017-06-20,ST122,SUP003,OFF-LA-10004544,6,8.09,2017-06-23,2017-06-28,Late,48.54
PUR006680,2017-06-20,ST571,SUP008,FUR-FU-10001731,14,1.74,2017-06-23,2017-06-25,Late,24.36
PUR006681,2017-06-20,ST231,SUP012,OFF-ST-10001526,2,85.61,2017-06-26,2017-06-27,Late,171.22
PUR006682,2017-06-20,ST421,SUP012,OFF-EN-10004386,18,11.02,2017-06-25,2017-06-28,Late,198.35999999999999
PUR006683,2017-06-20,ST566,SUP012,TEC-AC-10002001,13,109.38,2017-06-25,2017-06-28,Late,1421.94
PUR006684,2017-06-20,ST253,SUP010,OFF-EN-10003055,10,20.52,2017-06-26,2017-06-29,Late,205.2
PUR006685,2017-06-20,ST420,SUP004,OFF-BI-10002160,8,2.15,2017-06-24,2017-06-28,Late,17.2
PUR006686,2017-06-20,ST182,SUP008,OFF-LA-10000452,14,1.58,2017-06-26,2017-06-28,Late,22.12
PUR006687,2017-06-20,ST488,SUP008,FUR-FU-10003975,16,38.42,2017-06-26,2017-06-27,Late,614.72
PUR006688,2017-06-20,ST573,SUP013,TEC-AC-10002857,20,4.84,2017-06-26,2017-06-25,Early,96.8
PUR006689,2017-06-20,ST092,SUP005,TEC-PH-10000215,8,27.21,2017-06-26,2017-06-27,Late,217.68
PUR006690,2017-06-20,ST569,SUP004,OFF-SU-10004782,4,6.02,2017-06-23,2017-06-26,Late,24.08
PUR006691,2017-06-20,ST443,SUP003,TEC-AC-10000171,19,13.89,2017-06-26,2017-07-01,Late,263.91
PUR006692,2017-06-20,ST622,SUP010,FUR-CH-10003817,6,42.75,2017-06-23,2017-06-27,Late,256.5
PUR006693,2017-06-20,ST373,SUP002,OFF-BI-10003982,17,11.78,2017-06-23,2017-06-22,Early,200.26
PUR006694,2017-06-20,ST625,SUP004,FUR-BO-10003893,5,84.17,2017-06-23,2017-06-24,Late,420.85
PUR006695,2017-06-20,ST316,SUP001,FUR-TA-10004619,11,112.09,2017-06-25,2017-06-25,On Time,1232.99
PUR006696,2017-06-20,ST512,SUP005,FUR-FU-10004845,8,40.6,2017-06-27,2017-06-27,On Time,324.8
PUR006697,2017-06-20,ST619,SUP010,FUR-FU-10002298,4,88.78,2017-06-23,2017-06-22,Early,355.12
PUR006698,2017-06-20,ST404,SUP009,TEC-PH-10000562,2,85.73,2017-06-23,2017-06-28,Late,171.46
PUR006699,2017-06-20,ST257,SUP015,OFF-PA-10003823,14,17.98,2017-06-26,2017-06-30,Late,251.72
PUR006700,2017-06-20,ST618,SUP011,TEC-AC-10003289,2,14.81,2017-06-27,2017-06-26,Early,29.62
PUR006701,2017-06-20,ST230,SUP008,OFF-SU-10000157,12,128.18,2017-06-27,2017-07-01,Late,1538.16
PUR006702,2017-06-20,ST587,SUP010,TEC-PH-10004094,2,114.22,2017-06-26,2017-06-28,Late,228.44
PUR006703,2017-06-20,ST038,SUP003,OFF-AP-10004532,9,14.61,2017-06-27,2017-07-01,Late,131.49
PUR006704,2017-06-20,ST186,SUP013,OFF-ST-10001325,14,7.07,2017-06-24,2017-06-26,Late,98.98
PUR006705,2017-06-20,ST178,SUP004,TEC-PH-10004345,7,82.83,2017-06-23,2017-06-24,Late,579.81
PUR006706,2017-06-20,ST580,SUP010,OFF-PA-10004040,18,3.23,2017-06-26,2017-06-26,On Time,58.14
PUR006707,2017-06-20,ST481,SUP010,FUR-CH-10003199,10,91.28,2017-06-23,2017-06-27,Late,912.8
PUR006708,2017-06-20,ST455,SUP011,OFF-PA-10000533,13,3.43,2017-06-27,2017-06-27,On Time,44.59
PUR006709,2017-06-20,ST479,SUP008,FUR-FU-10003623,7,20.53,2017-06-23,2017-06-22,Early,143.71
PUR006710,2017-06-20,ST099,SUP005,OFF-ST-10000046,5,135.6,2017-06-26,2017-06-30,Late,678.0
PUR006711,2017-06-20,ST188,SUP013,OFF-BI-10002393,17,2.92,2017-06-26,2017-06-25,Early,49.64
PUR006712,2017-06-20,ST417,SUP006,OFF-EN-10000461,20,4.56,2017-06-27,2017-06-30,Late,91.19999999999999
PUR006713,2017-06-20,ST564,SUP011,TEC-PH-10000486,19,88.41,2017-06-26,2017-07-01,Late,1679.79
PUR006714,2017-06-20,ST537,SUP013,OFF-PA-10001033,4,18.96,2017-06-25,2017-06-29,Late,75.84
PUR006715,2017-06-20,ST513,SUP006,OFF-PA-10003228,17,24.37,2017-06-26,2017-06-28,Late,414.29
PUR006716,2017-06-20,ST200,SUP004,OFF-SU-10002881,20,782.42,2017-06-26,2017-06-27,Late,15648.4
PUR006717,2017-06-20,ST173,SUP001,FUR-CH-10002602,10,120.3,2017-06-26,2017-06-26,On Time,1203.0
PUR006718,2017-06-20,ST505,SUP014,TEC-PH-10003171,6,32.3,2017-06-26,2017-07-01,Late,193.79999999999998
PUR006719,2017-06-20,ST271,SUP013,OFF-BI-10001036,13,4.66,2017-06-25,2017-06-28,Late,60.58
PUR006720,2017-06-20,ST395,SUP007,OFF-ST-10000604,16,26.88,2017-06-27,2017-06-28,Late,430.08
PUR006721,2017-07-05,ST081,SUP008,OFF-AR-10003373,20,23.22,2017-07-10,2017-07-11,Late,464.4
PUR006722,2017-07-05,ST259,SUP008,OFF-EN-10001509,9,1.03,2017-07-10,2017-07-14,Late,9.27
PUR006723,2017-07-05,ST260,SUP003,OFF-PA-10001534,3,3.52,2017-07-08,2017-07-13,Late,10.56
PUR006724,2017-07-05,ST174,SUP008,FUR-CH-10003761,13,90.67,2017-07-12,2017-07-16,Late,1178.71
PUR006725,2017-07-05,ST537,SUP005,FUR-TA-10001676,2,36.86,2017-07-12,2017-07-14,Late,73.72
PUR006726,2017-07-05,ST265,SUP011,FUR-TA-10003008,12,170.84,2017-07-10,2017-07-09,Early,2050.08
PUR006727,2017-07-05,ST358,SUP014,FUR-FU-10000073,9,5.1,2017-07-10,2017-07-13,Late,45.9
PUR006728,2017-07-05,ST538,SUP008,OFF-AP-10004249,3,9.21,2017-07-08,2017-07-09,Late,27.630000000000003
PUR006729,2017-07-05,ST547,SUP004,OFF-ST-10000615,9,8.22,2017-07-10,2017-07-12,Late,73.98
PUR006730,2017-07-05,ST622,SUP012,TEC-PH-10002824,20,144.87,2017-07-08,2017-07-08,On Time,2897.4
PUR006731,2017-07-05,ST538,SUP005,TEC-PH-10002262,15,43.71,2017-07-08,2017-07-12,Late,655.65
PUR006732,2017-07-05,ST487,SUP001,OFF-BI-10000962,10,8.81,2017-07-09,2017-07-11,Late,88.10000000000001
PUR006733,2017-07-05,ST282,SUP013,OFF-PA-10000357,8,22.66,2017-07-08,2017-07-09,Late,181.28
PUR006734,2017-07-05,ST224,SUP007,OFF-PA-10002787,2,3.52,2017-07-09,2017-07-14,Late,7.04
PUR006735,2017-07-05,ST106,SUP006,OFF-BI-10000174,10,3.22,2017-07-08,2017-07-13,Late,32.2
PUR006736,2017-07-05,ST236,SUP009,FUR-TA-10001095,6,135.14,2017-07-12,2017-07-14,Late,810.8399999999999
PUR006737,2017-07-05,ST299,SUP004,OFF-PA-10001776,20,4.85,2017-07-11,2017-07-13,Late,97.0
PUR006738,2017-07-05,ST404,SUP005,OFF-FA-10000840,10,0.62,2017-07-11,2017-07-15,Late,6.2
PUR006739,2017-07-05,ST140,SUP014,FUR-FU-10000965,3,29.1,2017-07-11,2017-07-11,On Time,87.30000000000001
PUR006740,2017-07-05,ST115,SUP005,FUR-CH-10002439,20,44.11,2017-07-10,2017-07-13,Late,882.2
PUR006741,2017-07-05,ST590,SUP012,FUR-FU-10000521,6,21.39,2017-07-10,2017-07-15,Late,128.34
PUR006742,2017-07-05,ST022,SUP002,OFF-PA-10003039,4,15.52,2017-07-09,2017-07-13,Late,62.08
PUR006743,2017-07-05,ST547,SUP008,FUR-CH-10004754,17,21.61,2017-07-08,2017-07-12,Late,367.37
PUR006744,2017-07-05,ST531,SUP005,OFF-BI-10004182,12,0.98,2017-07-10,2017-07-13,Late,11.76
PUR006745,2017-07-05,ST481,SUP011,OFF-EN-10003072,16,2.01,2017-07-09,2017-07-12,Late,32.16
PUR006746,2017-07-05,ST023,SUP014,OFF-BI-10004600,8,222.47,2017-07-11,2017-07-10,Early,1779.76
PUR006747,2017-07-05,ST330,SUP015,TEC-AC-10004145,10,182.93,2017-07-11,2017-07-16,Late,1829.3000000000002
PUR006748,2017-07-05,ST541,SUP008,FUR-FU-10002813,13,12.36,2017-07-12,2017-07-12,On Time,160.68
PUR006749,2017-07-05,ST353,SUP013,FUR-CH-10002331,12,254.39,2017-07-09,2017-07-11,Late,3052.68
PUR006750,2017-07-05,ST030,SUP008,FUR-CH-10003199,3,79.04,2017-07-11,2017-07-16,Late,237.12
PUR006751,2017-07-05,ST482,SUP007,TEC-PH-10003174,18,90.45,2017-07-08,2017-07-10,Late,1628.1000000000001
PUR006752,2017-07-05,ST555,SUP015,FUR-FU-10003535,4,16.62,2017-07-08,2017-07-08,On Time,66.48
PUR006753,2017-07-05,ST409,SUP012,OFF-AP-10001962,7,5.96,2017-07-08,2017-07-13,Late,41.72
PUR006754,2017-07-05,ST193,SUP003,OFF-ST-10001505,8,5.03,2017-07-11,2017-07-13,Late,40.24
PUR006755,2017-07-05,ST603,SUP011,OFF-BI-10000831,10,1.39,2017-07-12,2017-07-13,Late,13.899999999999999
PUR006756,2017-07-05,ST255,SUP004,OFF-LA-10000240,5,4.03,2017-07-11,2017-07-13,Late,20.150000000000002
PUR006757,2017-07-05,ST518,SUP006,OFF-ST-10001932,18,164.33,2017-07-08,2017-07-10,Late,2957.94
PUR006758,2017-07-05,ST415,SUP001,TEC-AC-10002323,20,17.56,2017-07-10,2017-07-09,Early,351.2
PUR006759,2017-07-05,ST042,SUP005,OFF-BI-10001072,2,8.71,2017-07-11,2017-07-10,Early,17.42
PUR006760,2017-07-05,ST551,SUP013,FUR-CH-10002126,16,176.64,2017-07-10,2017-07-12,Late,2826.24
PUR006761,2017-07-05,ST201,SUP009,FUR-CH-10001802,18,99.98,2017-07-08,2017-07-08,On Time,1799.64
PUR006762,2017-07-05,ST360,SUP013,OFF-AR-10004974,10,2.34,2017-07-11,2017-07-11,On Time,23.4
PUR006763,2017-07-05,ST292,SUP006,OFF-BI-10001098,15,11.84,2017-07-08,2017-07-13,Late,177.6
PUR006764,2017-07-05,ST133,SUP010,OFF-FA-10002280,11,2.8,2017-07-11,2017-07-11,On Time,30.799999999999997
PUR006765,2017-07-05,ST194,SUP001,FUR-BO-10003894,18,45.29,2017-07-08,2017-07-13,Late,815.22
PUR006766,2017-07-05,ST519,SUP014,OFF-PA-10001892,16,3.94,2017-07-09,2017-07-14,Late,63.04
PUR006767,2017-07-05,ST252,SUP005,FUR-FU-10003268,14,33.93,2017-07-08,2017-07-10,Late,475.02
PUR006768,2017-07-05,ST515,SUP006,FUR-FU-10004904,17,70.13,2017-07-10,2017-07-11,Late,1192.21
PUR006769,2017-07-05,ST576,SUP009,OFF-PA-10001246,10,3.63,2017-07-12,2017-07-13,Late,36.3
PUR006770,2017-07-05,ST191,SUP004,OFF-BI-10001036,20,4.31,2017-07-08,2017-07-10,Late,86.19999999999999
PUR006771,2017-07-05,ST351,SUP014,OFF-AP-10000891,13,90.6,2017-07-09,2017-07-11,Late,1177.8
PUR006772,2017-07-05,ST163,SUP006,FUR-CH-10003968,3,57.77,2017-07-09,2017-07-14,Late,173.31
PUR006773,2017-07-05,ST613,SUP010,FUR-CH-10001545,3,103.38,2017-07-12,2017-07-14,Late,310.14
PUR006774,2017-07-05,ST615,SUP001,OFF-BI-10000546,14,1.38,2017-07-09,2017-07-09,On Time,19.32
PUR006775,2017-07-05,ST362,SUP007,OFF-AP-10003040,13,26.62,2017-07-10,2017-07-09,Early,346.06
PUR006776,2017-07-05,ST608,SUP010,OFF-ST-10002957,9,4.78,2017-07-08,2017-07-13,Late,43.02
PUR006777,2017-07-05,ST062,SUP013,FUR-CH-10004287,13,187.28,2017-07-09,2017-07-13,Late,2434.64
PUR006778,2017-07-05,ST027,SUP003,OFF-BI-10003166,16,5.62,2017-07-08,2017-07-08,On Time,89.92
PUR006779,2017-07-05,ST335,SUP009,FUR-TA-10004575,13,225.0,2017-07-08,2017-07-07,Early,2925.0
PUR006780,2017-07-05,ST545,SUP002,OFF-ST-10000689,11,114.73,2017-07-09,2017-07-13,Late,1262.03
PUR006781,2017-07-05,ST394,SUP012,OFF-EN-10001415,3,2.93,2017-07-12,2017-07-12,On Time,8.790000000000001
PUR006782,2017-07-05,ST128,SUP014,FUR-FU-10000206,3,1.48,2017-07-08,2017-07-11,Late,4.4399999999999995
PUR006783,2017-07-05,ST355,SUP001,OFF-PA-10003848,9,3.65,2017-07-10,2017-07-13,Late,32.85
PUR006784,2017-07-05,ST529,SUP004,OFF-BI-10004970,11,2.28,2017-07-10,2017-07-12,Late,25.08
PUR006785,2017-07-05,ST210,SUP015,OFF-PA-10000380,17,4.25,2017-07-12,2017-07-17,Late,72.25
PUR006786,2017-07-05,ST278,SUP003,OFF-PA-10000551,18,2.87,2017-07-10,2017-07-14,Late,51.660000000000004
PUR006787,2017-07-05,ST108,SUP014,OFF-BI-10003712,12,2.37,2017-07-10,2017-07-15,Late,28.44
PUR006788,2017-07-05,ST149,SUP008,OFF-BI-10000309,4,7.82,2017-07-09,2017-07-14,Late,31.28
PUR006789,2017-07-05,ST282,SUP007,TEC-MA-10003979,18,383.44,2017-07-09,2017-07-12,Late,6901.92
PUR006790,2017-07-05,ST517,SUP002,OFF-ST-10004459,13,382.82,2017-07-10,2017-07-10,On Time,4976.66
PUR006791,2017-07-05,ST429,SUP008,OFF-BI-10000977,13,15.97,2017-07-12,2017-07-17,Late,207.61
PUR006792,2017-07-05,ST345,SUP002,OFF-EN-10002504,18,14.87,2017-07-10,2017-07-13,Late,267.65999999999997
PUR006793,2017-07-05,ST526,SUP015,TEC-PH-10002275,3,129.1,2017-07-08,2017-07-11,Late,387.29999999999995
PUR006794,2017-07-05,ST337,SUP014,FUR-CH-10002647,15,55.66,2017-07-10,2017-07-11,Late,834.9
PUR006795,2017-07-05,ST347,SUP002,OFF-EN-10002592,18,5.74,2017-07-08,2017-07-13,Late,103.32000000000001
PUR006796,2017-07-05,ST600,SUP005,OFF-BI-10002982,11,3.55,2017-07-08,2017-07-12,Late,39.05
PUR006797,2017-07-05,ST586,SUP009,FUR-FU-10001852,12,1.24,2017-07-09,2017-07-13,Late,14.879999999999999
PUR006798,2017-07-05,ST298,SUP012,OFF-BI-10001249,10,3.3,2017-07-08,2017-07-08,On Time,33.0
PUR006799,2017-07-05,ST423,SUP015,OFF-BI-10000666,12,13.83,2017-07-12,2017-07-13,Late,165.96
PUR006800,2017-07-05,ST216,SUP010,TEC-AC-10002857,13,5.43,2017-07-10,2017-07-15,Late,70.59
PUR006801,2017-07-20,ST064,SUP002,TEC-AC-10001990,12,40.86,2017-07-27,2017-08-01,Late,490.32
PUR006802,2017-07-20,ST450,SUP008,OFF-BI-10004465,6,4.09,2017-07-25,2017-07-26,Late,24.54
PUR006803,2017-07-20,ST509,SUP008,TEC-PH-10004100,16,13.65,2017-07-26,2017-07-27,Late,218.4
PUR006804,2017-07-20,ST379,SUP003,TEC-AC-10004469,13,22.71,2017-07-25,2017-07-29,Late,295.23
PUR006805,2017-07-20,ST459,SUP009,TEC-PH-10004908,5,55.05,2017-07-24,2017-07-29,Late,275.25
PUR006806,2017-07-20,ST255,SUP013,TEC-MA-10000904,11,230.83,2017-07-26,2017-07-29,Late,2539.13
PUR006807,2017-07-20,ST506,SUP001,OFF-FA-10003112,17,4.44,2017-07-23,2017-07-27,Late,75.48
PUR006808,2017-07-20,ST373,SUP015,FUR-FU-10001918,11,3.1,2017-07-27,2017-07-28,Late,34.1
PUR006809,2017-07-20,ST427,SUP010,OFF-SU-10002573,19,13.09,2017-07-26,2017-07-27,Late,248.71
PUR006810,2017-07-20,ST203,SUP003,OFF-BI-10000546,5,1.45,2017-07-27,2017-07-28,Late,7.25
PUR006811,2017-07-20,ST121,SUP008,OFF-PA-10002319,15,20.4,2017-07-24,2017-07-25,Late,306.0
PUR006812,2017-07-20,ST031,SUP006,TEC-PH-10003589,13,9.52,2017-07-24,2017-07-29,Late,123.75999999999999
PUR006813,2017-07-20,ST022,SUP005,OFF-BI-10000343,16,2.57,2017-07-26,2017-07-27,Late,41.12
PUR006814,2017-07-20,ST157,SUP015,OFF-ST-10002486,5,7.23,2017-07-26,2017-07-26,On Time,36.150000000000006
PUR006815,2017-07-20,ST065,SUP004,FUR-FU-10002396,17,7.15,2017-07-25,2017-07-30,Late,121.55000000000001
PUR006816,2017-07-20,ST207,SUP012,OFF-BI-10003274,13,2.3,2017-07-25,2017-07-24,Early,29.9
PUR006817,2017-07-20,ST051,SUP011,TEC-PH-10002114,17,456.08,2017-07-23,2017-07-24,Late,7753.36
